Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"MovieSummary.java",1,,32,8,24,0,17,11,6,,"0,00",3,0,3,0,,,,,1,0,0,6,6,6,3,6,,0,0,0,6,,11,6,,10,1,,0,,,6,,,,0,0,"0,00","0,00"
File,"Rating.java",1,,32,9,23,0,16,10,6,,"0,00",3,0,3,0,,,,,1,0,0,6,6,6,2,6,,0,0,0,6,,10,6,,9,1,,0,,,6,,,,0,0,"0,00","0,00"
File,"Rating.java",1,,28,7,21,0,15,9,6,,"0,00",3,0,3,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,9,6,,9,1,,0,,,5,,,,0,0,"0,00","0,00"
File,"RatingsDataServiceApplication.java",1,,16,5,11,0,7,6,1,,"0,00",3,0,3,0,,,,,1,1,0,1,1,0,0,1,,0,0,0,1,,8,1,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"RatingsDataServiceApplicationTests.java",1,,17,5,12,0,7,7,0,,"0,00",3,0,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,10,0,,5,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"RatingsResource.java",1,,26,6,20,0,13,10,4,,"0,00",6,1,5,0,,,,,1,0,0,2,2,2,0,2,,0,0,0,2,,14,4,,10,1,,0,,,2,,,,0,0,"0,00","0,00"
File,"UserRating.java",1,,27,8,19,0,14,10,4,,"0,00",3,0,3,0,,,,,1,0,0,4,4,4,2,4,,0,0,0,4,,10,4,,9,1,,0,,,4,,,,0,0,"0,00","0,00"
File,"UserRating.java",1,,34,8,26,0,17,11,6,,"0,00",4,0,4,0,,,,,1,0,0,5,5,5,2,5,,0,0,0,5,,11,9,,11,1,,0,,,5,,,,0,0,"0,00","0,00"
File,"compiler.xml",0,,22,0,22,0,0,0,0,0,"0,00",0,0,0,0,,,,,0,,,0,0,,,,,,,,,,,,,,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"encodings.xml",0,,8,0,8,0,0,0,0,0,"0,00",0,0,0,0,,,,,0,,,0,0,,,,,,,,,,,,,,0,,0,,,0,,,,0,0,"0,00","0,00"
