Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"GitBenchmarkJob.java",0,,16,5,11,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,1,0,,0,0,0,0,,10,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitBenchmarkJob.java",0,,27,7,20,0,13,13,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,4,0,,0,0,0,0,,19,0,,12,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitBenchmarkJobCreateEvent.java",0,,20,6,14,0,8,8,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,13,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitBenchmarkJobRepository.java",0,,9,2,7,0,5,5,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,6,0,,4,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitBranchCheckingService.java",2,,48,14,31,3,22,16,8,,"0,10",9,2,6,1,,,,,1,0,0,3,3,3,0,3,,0,0,2,1,,18,10,,17,3,,1,,,5,,,,0,0,"0,00","0,00"
File,"GitCheckingService.java",2,,92,19,73,0,52,35,21,,"0,00",9,1,8,0,,,,,1,0,1,6,8,8,3,8,,0,2,4,2,,34,32,,40,3,,2,,,10,,,,0,0,"0,00","0,00"
File,"GitCheckingServicesConfig.java",1,,33,8,25,0,17,14,3,,"0,00",4,0,4,0,,,,,1,0,0,3,3,3,0,3,,0,0,0,3,,18,3,,13,1,,0,,,3,,,,0,0,"0,00","0,00"
File,"GitCommitEvent.java",0,,19,6,13,0,7,7,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,3,0,,0,0,0,0,,12,0,,6,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitHook.java",0,,26,7,19,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,4,0,,0,0,0,0,,18,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitHookRepository.java",0,,13,6,7,0,6,6,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,6,0,,5,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitJobConfig.java",0,,17,4,13,0,8,8,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,12,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
